Airline,Departure,Arrival,price,Duration,Stops,Departure Time,Arrival Time,Day of the Week,Day of the Month
Multiple airlines,Berlin (BER),Tokyo (NRT),998,1235,2,13:45,17:20,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1007,1400,2,06:15,12:35,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1021,1270,2,16:50,21:00,Friday,04/08/2023
Singapore Airlines,Berlin (BER),Tokyo (NRT),1023,1495,1,09:35,17:30,Friday,04/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),1107,980,1,19:10,18:30,Friday,04/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),1107,1450,1,11:20,18:30,Friday,04/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1125,945,1,10:40,09:25,Friday,04/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1010,1,19:35,19:25,Friday,04/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1125,1165,1,07:00,09:25,Friday,04/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1405,1,13:00,19:25,Friday,04/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1290,1,14:55,19:25,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1153,1430,2,08:15,15:05,Friday,04/08/2023
Scandinavian Airlines,Berlin (BER),Tokyo (HND),1211,1630,1,21:45,07:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1229,1280,2,08:45,13:05,Friday,04/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1289,1055,1,13:15,13:50,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,860,1,10:50,08:10,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,905,1,08:50,06:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,980,1,08:50,08:10,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,995,1,07:20,06:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,1055,1,06:20,06:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,900,1,11:45,09:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,960,1,10:45,09:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,1020,1,09:45,09:45,Friday,04/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),1313,1020,1,09:45,09:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1333,925,1,16:50,15:15,Friday,04/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,925,1,16:50,15:15,Friday,04/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,1010,1,11:05,10:55,Friday,04/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,1270,1,11:05,15:15,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1270,2,09:45,13:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1330,2,08:45,13:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1360,2,08:15,13:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1390,2,07:45,13:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1403,1280,2,09:35,13:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1438,1120,1,12:10,13:50,Friday,04/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,760,1,13:15,08:55,Friday,04/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1020,1,08:55,08:55,Friday,04/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1055,1,13:15,13:50,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1524,760,1,13:15,08:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1590,1145,1,13:15,15:20,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1605,760,1,13:15,08:55,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1605,1020,1,08:55,08:55,Friday,04/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1010,1,11:05,10:55,Friday,04/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1025,1,07:05,07:10,Friday,04/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1250,1,07:05,10:55,Friday,04/08/2023
Air France,Berlin (BER),Tokyo (HND),1633,1000,1,06:15,05:55,Friday,04/08/2023
Air France,Berlin (BER),Tokyo (NRT),1633,1150,1,06:15,08:25,Friday,04/08/2023
KLM,Berlin (BER),Tokyo (NRT),1636,1735,1,20:40,08:35,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1639,1620,2,06:15,16:15,Friday,04/08/2023
KLM,Berlin (BER),Tokyo (NRT),1663,1165,2,06:00,08:25,Friday,04/08/2023
Air France,Berlin (BER),Tokyo (HND),2235,1050,1,18:00,18:30,Friday,04/08/2023
Swiss International Air Lines,Berlin (BER),Tokyo (NRT),2550,890,1,10:55,08:45,Friday,04/08/2023
Austrian Airlines,Berlin (BER),Tokyo (NRT),2551,1730,1,21:00,08:50,Friday,04/08/2023
Lufthansa,Berlin (BER),Tokyo (HND),2551,860,1,10:50,08:10,Friday,04/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Friday,04/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,860,1,17:45,15:05,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,900,1,08:45,06:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,930,1,08:15,06:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,960,1,07:45,06:45,Friday,04/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,1020,1,06:45,06:45,Friday,04/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,1450,1,11:20,18:30,Saturday,05/08/2023
Etihad Airways,Berlin (BER),Tokyo (NRT),825,1390,2,06:55,13:05,Saturday,05/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),825,1390,2,06:55,13:05,Saturday,05/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),880,1310,2,17:45,22:35,Saturday,05/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1195,2,10:45,13:40,Saturday,05/08/2023
Scoot,Berlin (BER),Tokyo (NRT),526,1345,1,09:35,15:00,Sunday,06/08/2023
Scoot,Berlin (BER),Tokyo (NRT),627,1610,2,09:35,19:25,Sunday,06/08/2023
Scoot,Berlin (BER),Tokyo (NRT),627,2565,2,09:35,11:20,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),688,1420,2,07:00,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),790,1275,2,09:00,13:15,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Sunday,06/08/2023
Etihad Airways,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),805,1265,2,09:35,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),805,1280,2,09:35,13:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),805,1410,2,09:35,16:05,Sunday,06/08/2023
Qatar Airways,Berlin (BER),Tokyo (NRT),837,1530,1,10:05,18:35,Sunday,06/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),841,980,1,19:10,18:30,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1310,2,17:45,22:35,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1195,2,10:45,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1255,2,09:45,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1315,2,08:45,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1340,2,10:45,16:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),887,1375,2,07:45,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),898,1290,2,08:45,13:15,Sunday,06/08/2023
Qatar Airways,Berlin (BER),Tokyo (NRT),924,1135,1,16:40,18:35,Sunday,06/08/2023
Singapore Airlines,Berlin (BER),Tokyo (NRT),933,1495,1,09:35,17:30,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),947,1340,2,07:45,13:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),998,1235,2,13:45,17:20,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1021,1285,2,16:35,21:00,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1032,1185,2,10:55,13:40,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1032,1200,2,10:55,13:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1032,1330,2,10:55,16:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1099,1280,2,10:45,15:05,Sunday,06/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1130,945,1,10:40,09:25,Sunday,06/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1010,1,19:35,19:25,Sunday,06/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1130,1165,1,07:00,09:25,Sunday,06/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1130,1290,1,14:55,19:25,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1163,1400,2,06:15,12:35,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1204,1280,2,08:45,13:05,Sunday,06/08/2023
Scandinavian Airlines,Berlin (BER),Tokyo (HND),1211,1630,1,21:45,07:55,Sunday,06/08/2023
Air France,Berlin (BER),Tokyo (HND),1253,1585,1,20:30,05:55,Sunday,06/08/2023
KLM,Berlin (BER),Tokyo (NRT),1256,1130,2,14:30,16:20,Sunday,06/08/2023
KLM,Berlin (BER),Tokyo (NRT),1256,1265,2,12:15,16:20,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1284,1310,2,13:45,18:35,Sunday,06/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1289,1055,1,13:15,13:50,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,860,1,10:50,08:10,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,980,1,08:50,08:10,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,1025,2,19:50,19:55,Sunday,06/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),1313,1085,2,18:50,19:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,1085,2,18:50,19:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,900,1,11:45,09:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,960,1,10:45,09:45,Sunday,06/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),1313,1020,1,09:45,09:45,Sunday,06/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,940,1,16:35,15:15,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1210,2,10:45,13:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1270,2,09:45,13:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1365,1330,2,08:45,13:55,Sunday,06/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1512,760,1,13:15,08:55,Sunday,06/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,760,1,13:15,08:55,Sunday,06/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1020,1,08:55,08:55,Sunday,06/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1055,1,13:15,13:50,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1524,760,1,13:15,08:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1605,760,1,13:15,08:55,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1605,1020,1,08:55,08:55,Sunday,06/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1020,1,07:10,07:10,Sunday,06/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1245,1,07:10,10:55,Sunday,06/08/2023
Air France,Berlin (BER),Tokyo (NRT),1633,1150,1,06:15,08:25,Sunday,06/08/2023
KLM,Berlin (BER),Tokyo (NRT),1636,1455,2,09:05,16:20,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1642,1340,2,09:45,15:05,Sunday,06/08/2023
Air France,Berlin (BER),Tokyo (HND),2235,1050,1,18:00,18:30,Sunday,06/08/2023
Swiss International Air Lines,Berlin (BER),Tokyo (NRT),2550,890,1,10:55,08:45,Sunday,06/08/2023
Austrian Airlines,Berlin (BER),Tokyo (NRT),2551,1010,1,09:00,08:50,Sunday,06/08/2023
Lufthansa,Berlin (BER),Tokyo (HND),2551,860,1,10:50,08:10,Sunday,06/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,860,1,17:45,15:05,Sunday,06/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,860,1,17:45,15:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,900,1,08:45,06:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,920,1,16:45,15:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,960,1,07:45,06:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,1020,1,06:45,06:45,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,1100,1,13:45,15:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,1220,1,11:45,15:05,Sunday,06/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,1280,1,10:45,15:05,Sunday,06/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,1340,1,09:45,15:05,Sunday,06/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,980,1,19:10,18:30,Monday,07/08/2023
LOT-Polish Airlines,Berlin (BER),Tokyo (NRT),769,1450,1,11:20,18:30,Monday,07/08/2023
Etihad Airways,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),806,1290,2,08:45,13:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),806,1320,2,08:15,13:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),806,1350,2,07:45,13:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1185,2,19:50,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1245,2,18:50,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1305,2,17:50,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1190,2,19:45,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1250,2,18:45,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1310,2,17:45,22:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1355,2,11:45,17:20,Monday,07/08/2023
Qatar Airways,Berlin (BER),Tokyo (NRT),924,1135,1,16:40,18:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1033,1400,2,06:15,12:35,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1060,1215,2,09:50,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1060,1365,2,07:20,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1066,1280,2,08:45,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1066,1310,2,08:15,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1066,1340,2,07:45,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1099,1340,2,09:45,15:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1122,1495,3,14:30,22:25,Monday,07/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1010,1,19:35,19:25,Monday,07/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1290,1,14:55,19:25,Monday,07/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1405,1,13:00,19:25,Monday,07/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1545,1,10:40,19:25,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1135,1635,2,20:30,06:45,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1198,1275,2,08:50,13:05,Monday,07/08/2023
Scandinavian Airlines,Berlin (BER),Tokyo (HND),1211,1660,1,21:15,07:55,Monday,07/08/2023
Air France,Berlin (BER),Tokyo (HND),1253,1000,1,06:15,05:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1259,1620,2,06:15,16:15,Monday,07/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1289,760,1,13:15,08:55,Monday,07/08/2023
Japan Airlines,Berlin (BER),Tokyo (NRT),1289,1010,1,13:15,13:05,Monday,07/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1289,1055,1,13:15,13:50,Monday,07/08/2023
Air France,Berlin (BER),Tokyo (HND),1295,1050,1,18:00,18:30,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,860,1,10:50,08:10,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,905,1,08:50,06:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,920,1,09:50,08:10,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,980,1,08:50,08:10,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,995,1,07:20,06:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1307,1055,1,06:20,06:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,900,1,11:45,09:45,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,960,1,10:45,09:45,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1313,1020,1,09:45,09:45,Monday,07/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),1313,1020,1,09:45,09:45,Monday,07/08/2023
KLM,Berlin (BER),Tokyo (HND),1325,1260,2,14:30,18:30,Monday,07/08/2023
KLM,Berlin (BER),Tokyo (HND),1325,1260,2,14:30,18:30,Monday,07/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,1015,1,11:00,10:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1333,1035,1,15:00,15:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1333,1180,1,12:35,15:15,Monday,07/08/2023
Japan Airlines,Berlin (BER),Tokyo (HND),1333,1275,1,11:00,15:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1438,1120,1,12:10,13:50,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,760,1,13:15,08:55,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (NRT),1519,1010,1,13:15,13:05,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1020,1,08:55,08:55,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1055,1,13:15,13:50,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (NRT),1519,1270,1,08:55,13:05,Monday,07/08/2023
Finnair,Berlin (BER),Tokyo (HND),1519,1315,1,08:55,13:50,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),1590,1010,1,13:15,13:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1605,760,1,13:15,08:55,Monday,07/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1015,1,11:00,10:55,Monday,07/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1020,1,07:10,07:10,Monday,07/08/2023
British Airways,Berlin (BER),Tokyo (HND),1622,1245,1,07:10,10:55,Monday,07/08/2023
Air France,Berlin (BER),Tokyo (HND),1633,1400,1,12:10,18:30,Monday,07/08/2023
KLM,Berlin (BER),Tokyo (NRT),1636,2200,2,20:40,16:20,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1642,1280,2,10:45,15:05,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1784,1095,1,06:40,07:55,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),2019,1235,2,08:50,12:25,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),2019,1285,2,08:50,13:15,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),2019,1325,2,07:20,12:25,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),2027,1955,2,20:50,12:25,Monday,07/08/2023
Swiss International Air Lines,Berlin (BER),Tokyo (NRT),2550,890,1,10:55,08:45,Monday,07/08/2023
Austrian Airlines,Berlin (BER),Tokyo (NRT),2551,1805,1,19:45,08:50,Monday,07/08/2023
Lufthansa,Berlin (BER),Tokyo (HND),2551,860,1,10:50,08:10,Monday,07/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Monday,07/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),2559,840,1,09:45,06:45,Monday,07/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,860,1,17:45,15:05,Monday,07/08/2023
All Nippon Airways,Berlin (BER),Tokyo (HND),2559,1340,1,09:45,15:05,Monday,07/08/2023
Qatar Airways,Berlin (BER),Tokyo (NRT),702,1135,1,16:40,18:35,Tuesday,08/08/2023
Qatar Airways,Berlin (BER),Tokyo (NRT),702,1530,1,10:05,18:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1195,2,10:45,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1255,2,09:45,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1315,2,08:45,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1340,2,10:45,16:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1345,2,08:15,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1375,2,07:45,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1400,2,09:45,16:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),705,1435,2,06:45,13:40,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),725,1275,2,09:00,13:15,Tuesday,08/08/2023
Etihad Airways,Berlin (BER),Tokyo (NRT),800,1390,2,06:55,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),819,1290,2,08:45,13:15,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),819,1320,2,08:15,13:15,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),819,1350,2,07:45,13:15,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1185,2,19:50,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1305,2,17:50,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1365,2,16:50,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1190,2,19:45,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1250,2,18:45,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),855,1370,2,16:45,22:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1175,2,14:45,17:20,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),901,1235,2,13:45,17:20,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),910,1400,2,06:15,12:35,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),929,1210,2,10:45,13:55,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),929,1270,2,09:45,13:55,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),929,1330,2,08:45,13:55,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),929,1360,2,08:15,13:55,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),929,1390,2,07:45,13:55,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),941,1215,2,09:50,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),941,1365,2,07:20,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),947,1280,2,08:45,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),947,1310,2,08:15,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (NRT),947,1340,2,07:45,13:05,Tuesday,08/08/2023
Multiple airlines,Berlin (BER),Tokyo (HND),1099,1280,2,10:45,15:05,Tuesday,08/08/2023
KLM,Berlin (BER),Tokyo (NRT),1116,1735,1,20:40,08:35,Tuesday,08/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1125,945,1,10:40,09:25,Tuesday,08/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1010,1,19:35,19:25,Tuesday,08/08/2023
Turkish Airlines,Berlin (BER),Tokyo (NRT),1125,1165,1,07:00,09:25,Tuesday,08/08/2023
Turkish Airlines,Berlin (BER),Tokyo (HND),1125,1290,1,14:55,19:25,Tuesday,08/08/2023
Scandinavian Airlines,Berlin (BER),Tokyo (HND),1211,1660,1,21:15,07:55,Tuesday,08/08/2023
Air France,Berlin (BER),Tokyo (NRT),1253,1150,1,06:15,08:25,Tuesday,08/08/2023
