TAP Portugal,Berlin (BER),Rio de... (GIG),584,1000,1,06:00,17:40,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),634,1275,1,13:10,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),700,1115,2,15:50,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1000,2,17:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1360,2,11:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1420,2,10:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1420,2,10:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1600,2,07:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),857,1600,2,07:45,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),900,995,2,17:50,05:25,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),900,1115,2,15:50,05:25,Sunday,6/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),902,1000,2,17:45,05:25,Sunday,6/08/2023
Air France,Berlin (BER),Rio de... (GIG),953,1100,1,06:15,19:35,Sunday,6/08/2023
KLM,Berlin (BER),Rio de... (GIG),956,1125,1,06:00,19:45,Sunday,6/08/2023
KLM,Berlin (BER),Rio de... (GIG),956,1795,1,18:50,19:45,Sunday,6/08/2023
British Airways,Berlin (BER),Rio de... (GIG),1097,1075,1,07:10,20:05,Sunday,6/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Sunday,6/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1185,2,18:45,09:30,Sunday,6/08/2023
Lufthansa,Berlin (BER),Rio de... (GIG),1163,915,1,08:50,19:05,Sunday,6/08/2023
Lufthansa,Berlin (BER),Rio de... (GIG),1163,1065,1,06:20,19:05,Sunday,6/08/2023
Swiss International Air Lines,Berlin (BER),Rio de... (GIG),1168,1080,2,20:30,09:30,Sunday,6/08/2023
Swiss International Air Lines,Berlin (BER),Rio de... (GIG),1168,1125,2,19:45,09:30,Sunday,6/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1040,2,20:30,08:50,Sunday,6/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),1185,1080,2,20:30,09:30,Sunday,6/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1085,2,19:45,08:50,Sunday,6/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),546,1080,2,06:00,19:00,Monday,7/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),603,1995,2,17:15,21:30,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),639,1130,2,06:00,19:50,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),639,1255,2,06:00,21:55,Monday,7/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1665,1,21:20,20:05,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1115,2,06:00,19:35,Monday,7/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),759,1115,2,06:00,19:35,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1195,2,06:00,20:55,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),759,1240,2,06:00,21:40,Monday,7/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1795,1,18:50,19:45,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),800,995,2,17:50,05:25,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),807,1000,2,17:45,05:25,Monday,7/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),809,1065,2,06:00,18:45,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),809,1065,2,06:00,18:45,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),834,1030,1,17:15,05:25,Monday,7/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),834,1275,1,13:10,05:25,Monday,7/08/2023
